55.9997,0.986656,1,27.897,28.2743
56.0997,0.986656,1,27.897,28.2743
56.1997,0.986656,1,27.897,28.2743
56.2997,0.986656,1,27.897,28.2743
56.3997,0.986656,1,27.897,28.2743
56.4997,0.986656,1,27.897,28.2743
56.5997,0.986656,1,27.897,28.2743
56.6997,0.986656,1,27.897,28.2743
56.7997,0.986656,1,27.897,28.2743
56.8997,0.986656,1,27.897,28.2743
56.9997,0.986656,1,27.897,28.2743
57.0997,0.986656,1,27.897,28.2743
